report_id,date,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,address
22206539,2022-11-07,BICYCLIST,VISABLE,,BICYCLE,VORTEX,,124,9000, ,LA JOLLA SHORES,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"9000 LA JOLLA SHORES DRIVE, San Diego, CA"
22206747,2022-11-10,BICYCLIST,SEVERE,,BICYCLE,"TREK, INC.",,123,, ,INTERSTATE 5 SB OFF,RAMP, ,SEA WORLD,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,FELONY,"INTERSTATE 5 SB OFF RAMP, San Diego, CA"
22206630,2022-11-11,BICYCLIST,PAIN,,BICYCLE,,,833,3700, ,47TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3700 47TH STREET, San Diego, CA"
22206639,2022-11-12,BICYCLIST,PAIN,,BICYCLE,SWAGTRON,,524,900, ,07TH,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"900 07TH AVENUE, San Diego, CA"
22206685,2022-11-14,BICYCLIST,PAIN,,BICYCLE,JUICED,,234,, ,BERNARDO OAKS,DRIVE, ,RANCHO BERNARDO,ROAD,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"BERNARDO OAKS DRIVE, San Diego, CA"
22206700,2022-11-15,BICYCLIST,VISABLE,,BICYCLE,RAT RUNNER,,934,12500, ,CARMEL COUNTRY,ROAD, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"12500 CARMEL COUNTRY ROAD, San Diego, CA"
22206757,2022-11-17,BICYCLIST,PAIN,,BICYCLE,SPEC,,615,3100, ,NIMITZ,BOULEVARD, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,,"3100 NIMITZ BOULEVARD, San Diego, CA"
22206873,2022-11-22,BICYCLIST,VISABLE,,BICYCLE,,,122,2900, ,DAMON,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"2900 DAMON AVENUE, San Diego, CA"
22206887,2022-11-23,BICYCLIST,PAIN,,BICYCLE,EMOJO,,614,2500, ,BACON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2500 BACON STREET, San Diego, CA"
22206961,2022-11-27,BICYCLIST,VISABLE,,BICYCLE,ARGO,,627,3700, ,PARK,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3700 PARK BOULEVARD, San Diego, CA"
22207062,2022-12-02,BICYCLIST,PAIN,,BICYCLE,,,313,8500, ,CLAIREMONT MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"8500 CLAIREMONT MESA BOULEVARD, San Diego, CA"
22207117,2022-12-04,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE CORP,,626,1700,W,WASHINGTON,STREET, , , ,21760,VC,THREE FEET FOR SAFETY ACT (I),2,0,,"1700 W WASHINGTON STREET, San Diego, CA"
22207120,2022-12-04,BICYCLIST,SEVERE,,BICYCLE,RAZO,,721,900, ,SATURN,BOULEVARD, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),2,0,,"900 SATURN BOULEVARD, San Diego, CA"
22207128,2022-12-04,BICYCLIST,VISABLE,,BICYCLE,RADPOWERS,,614,1600, ,BACON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1600 BACON STREET, San Diego, CA"
22207159,2022-12-06,BICYCLIST,VISABLE,,BICYCLE,MONG,,822,6000, ,EL CAJON,BOULEVARD, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,MISDEMEANOR,"6000 EL CAJON BOULEVARD, San Diego, CA"
22207191,2022-12-08,BICYCLIST,VISABLE,,BICYCLE,MONG,,611,3800, ,SPORTS ARENA,BOULEVARD, , , ,21456B,VC,PEDESTRIAN CROSS AGAINST NO WALK SIGN/SIGNAL (I),1,0,,"3800 SPORTS ARENA BOULEVARD, San Diego, CA"
22207314,2022-12-13,BICYCLIST,SEVERE,,BICYCLE,STROMER,,622,5100, ,FRIARS,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"5100 FRIARS ROAD, San Diego, CA"
22207322,2022-12-14,BICYCLIST,PAIN,,BICYCLE,NAKTO,,613,1800, ,CHATSWORTH,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1800 CHATSWORTH BOULEVARD, San Diego, CA"
22207404,2022-12-18,BICYCLIST,VISABLE,,BICYCLE,,,444,3600, ,HOME,AVENUE, , , ,20001(A),VC,HIT AND RUN RESULTING IN DEATH OR INJURY(IBR 90Z),1,0,FELONY,"3600 HOME AVENUE, San Diego, CA"
22207406,2022-12-18,BICYCLIST,VISABLE,,BICYCLE,NAKTO,,838,3300, ,ORANGE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3300 ORANGE AVENUE, San Diego, CA"
22207451,2022-12-20,BICYCLIST,VISABLE,,BICYCLE,CSC,,813,4100, ,ILLINOIS,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"4100 ILLINOIS STREET, San Diego, CA"
22207462,2022-12-21,BICYCLIST,VISABLE,,BICYCLE,AIRB,,531,3300, ,FLORIDA,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,MISDEMEANOR,"3300 FLORIDA DRIVE, San Diego, CA"
22207471,2022-12-21,BICYCLIST,PAIN,,BICYCLE,HUFF,,122,1000, ,GRAND,AVENUE, , , ,21950B,VC,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,,"1000 GRAND AVENUE, San Diego, CA"
22207513,2022-12-23,BICYCLIST,PAIN,,BICYCLE,,,313,7700, ,OTHELLO,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"7700 OTHELLO AVENUE, San Diego, CA"
23200019,2023-01-01,BICYCLIST,PAIN,,BICYCLE,SUN,,321,10500, ,SAN DIEGO MISSION,ROAD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"10500 SAN DIEGO MISSION ROAD, San Diego, CA"
23200201,2023-01-11,BICYCLIST,PAIN,,BICYCLE,ANCHER,,124,1700, ,TORREY PINES,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1700 TORREY PINES ROAD, San Diego, CA"
23200204,2023-01-11,BICYCLIST,VISABLE,,BICYCLE,GIANNINI,,235,17500, ,SAN PASQUAL VALLEY,ROAD, , , ,21760,VC,THREE FEET FOR SAFETY ACT (I),1,0,MISDEMEANOR,"17500 SAN PASQUAL VALLEY ROAD, San Diego, CA"
23200207,2023-01-11,BICYCLIST,VISABLE,,BICYCLE,,,931,, ,SORRENTO VALLEY,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"SORRENTO VALLEY BOULEVARD, San Diego, CA"
23200293,2023-01-16,BICYCLIST,VISABLE,,BICYCLE,YAMAHA,,113,3400, ,BALBOA,AVENUE, , , ,21755(A),VC,PASSING: UNSAFE PASSING ON RIGHT OR ON SHOULDER (I),1,0,,"3400 BALBOA AVENUE, San Diego, CA"
23200398,2023-01-22,BICYCLIST,VISABLE,,BICYCLE,SPEC,,123,400,S,SHORES PARK, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"400 S SHORES PARK, San Diego, CA"
23200492,2023-01-27,BICYCLIST,VISABLE,,BICYCLE,,,613,, ,CHATSWORTH,BOULEVARD, ,VOLTAIRE,STREET,21950B,VC,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,,"CHATSWORTH BOULEVARD, San Diego, CA"
23200526,2023-01-29,BICYCLIST,PAIN,,BICYCLE,,,524,1100, ,STATE,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1100 STATE STREET, San Diego, CA"
23200646,2023-02-03,BICYCLIST,VISABLE,,BICYCLE,,,934,3700, ,DEL MAR HEIGHTS,ROAD, , , ,21951,VC,OVERTAKE VEHICLE STOPPED AT CROSSWALK FOR PEDESTRIAN (I),1,0,,"3700 DEL MAR HEIGHTS ROAD, San Diego, CA"
23200663,2023-02-04,BICYCLIST,VISABLE,,BICYCLE,CANNONDALE,,932,13000, ,NORTH TORREY PINES,ROAD, , , ,21954A,VC,RIGHT-OF-WAY:PED NOT IN CROSSWALK YIELD TO VEHS (I),1,1,,"13000 NORTH TORREY PINES ROAD, San Diego, CA"
23200733,2023-02-07,BICYCLIST,PAIN,,BICYCLE,RAD,,624,, ,RICHMOND,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"RICHMOND STREET, San Diego, CA"
23201005,2023-02-10,BICYCLIST,PAIN,,BICYCLE,MAGNOLIA MOBILE,,931,, ,Mira Sorrento,PLACE, ,OF 10200 VISTA SORRENTO,PARKWAY,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"Mira Sorrento PLACE, San Diego, CA"
23200898,2023-02-16,BICYCLIST,PAIN,,BICYCLE,,,813,2600, ,MYRTLE,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"2600 MYRTLE AVENUE, San Diego, CA"
23200965,2023-02-20,BICYCLIST,PAIN,,BICYCLE,FUJI ROBBT JR.,,531,2100, ,PAN AMERICAN,PLACE, , , ,21651B,VC,LANE USAGE:DIV HWY:DRIVE WRONG SIDE OF BARRIER (M),1,0,,"2100 PAN AMERICAN PLACE, San Diego, CA"
23201163,2023-03-02,BICYCLIST,VISABLE,,BICYCLE,,,934,, ,BIKE,PATH, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),2,0,,"BIKE PATH, San Diego, CA"
23201197,2023-03-03,BICYCLIST,SEVERE,,BICYCLE,,,613,1800, ,CATALINA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,FELONY,"1800 CATALINA BOULEVARD, San Diego, CA"
23201232,2023-03-05,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,123,1500, ,QUIVIRA,WAY, , , ,22517,VC,UNSAFE OPENING OF VEH DOOR (I),1,0,,"1500 QUIVIRA WAY, San Diego, CA"
23201359,2023-03-11,BICYCLIST,PAIN,,BICYCLE,,,832,4000, ,MARLBOROUGH,AVENUE, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"4000 MARLBOROUGH AVENUE, San Diego, CA"
23201418,2023-03-13,BICYCLIST,PAIN,,BICYCLE,AVENGER,,516,700, ,32ND,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"700 32ND STREET, San Diego, CA"
23201524,2023-03-18,BICYCLIST,PAIN,,BICYCLE,HARO,,611,4200, ,PACIFIC,HIGHWAY, , , ,21760,VC,THREE FEET FOR SAFETY ACT (I),1,0,MISDEMEANOR,"4200 PACIFIC HIGHWAY, San Diego, CA"
23201632,2023-03-24,BICYCLIST,PAIN,,BICYCLE,KHS,,834,4300, ,LANDIS,STREET, , , ,20001(A),VC,HIT AND RUN RESULTING IN DEATH OR INJURY(IBR 90Z),1,0,MISDEMEANOR,"4300 LANDIS STREET, San Diego, CA"
23201642,2023-03-24,BICYCLIST,SEVERE,,BICYCLE,CERVELO,,935,2200, ,VIA DE LA VALLE, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2200 VIA DE LA VALLE, San Diego, CA"
23201711,2023-03-28,BICYCLIST,PAIN,,BICYCLE,INELL,,813,3000, ,NORTH PARK,WAY, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,MISDEMEANOR,"3000 NORTH PARK WAY, San Diego, CA"
23201730,2023-03-29,BICYCLIST,VISABLE,,BICYCLE,EMOJO,,124,7300, ,VIA CAPRI, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"7300 VIA CAPRI, San Diego, CA"
23201781,2023-03-31,BICYCLIST,VISABLE,,BICYCLE,DEL SOL,,613,1700, ,CHATSWORTH,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1700 CHATSWORTH BOULEVARD, San Diego, CA"
23201784,2023-03-31,BICYCLIST,VISABLE,,BICYCLE,RADRUNNER,,934,13400, ,HIGHLANDS,PLACE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"13400 HIGHLANDS PLACE, San Diego, CA"
23201974,2023-04-09,BICYCLIST,PAIN,,BICYCLE,,,524,1200, ,11TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"1200 11TH AVENUE, San Diego, CA"
23202040,2023-04-13,BICYCLIST,VISABLE,,BICYCLE,,,713,, ,AIRWAY,ROAD, ,WEST CURB LINE, ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"AIRWAY ROAD, San Diego, CA"
23202110,2023-04-16,BICYCLIST,VISABLE,,BICYCLE,,,124,9300, ,LA JOLLA SHORES,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"9300 LA JOLLA SHORES DRIVE, San Diego, CA"
23202122,2023-04-17,BICYCLIST,VISABLE,,BICYCLE,,,813,3200, ,LINCOLN,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"3200 LINCOLN AVENUE, San Diego, CA"
23202159,2023-04-19,BICYCLIST,VISABLE,,BICYCLE,VINCFER,,721,1500, ,CORONADO,AVENUE, , , ,21950B,VC,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,,"1500 CORONADO AVENUE, San Diego, CA"
23202208,2023-04-21,BICYCLIST,VISABLE,,BICYCLE,,,124,1500, ,NAUTILUS,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"1500 NAUTILUS STREET, San Diego, CA"
23202212,2023-04-21,BICYCLIST,VISABLE,,BICYCLE,,,934,12400, ,CARMEL CREEK,ROAD, , , ,21651B,VC,LANE USAGE:DIV HWY:DRIVE WRONG SIDE OF BARRIER (M),1,0,,"12400 CARMEL CREEK ROAD, San Diego, CA"
23202236,2023-04-22,BICYCLIST,SEVERE,,BICYCLE,SPEC,,934,7000, ,CARMEL VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"7000 CARMEL VALLEY ROAD, San Diego, CA"
23202279,2023-04-24,BICYCLIST,VISABLE,,BICYCLE,RALE,,825,5200, ,FAIRMOUNT,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"5200 FAIRMOUNT AVENUE, San Diego, CA"
23202412,2023-05-01,BICYCLIST,VISABLE,,BICYCLE,JETSON,,811,4500, ,HAWLEY,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4500 HAWLEY BOULEVARD, San Diego, CA"
23202489,2023-05-04,BICYCLIST,SEVERE,,BICYCLE,"TREK, INC.",,434,1300, ,WOODROW,AVENUE, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1300 WOODROW AVENUE, San Diego, CA"
23202569,2023-05-08,BICYCLIST,SEVERE,,BICYCLE,KINK,,524,1300, ,02ND,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"1300 02ND AVENUE, San Diego, CA"
23202591,2023-05-09,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,626,, ,JACKDAW,STREET,W,LEWIS,STREET,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,,"JACKDAW STREET, San Diego, CA"
23202589,2023-05-09,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,124,900, ,SILVERADO,STREET, , , ,21800(D),VC,RIGHT-OF-WAY:INOPERATIVE SIGNAL:STOP/YIELD AT LIMIT LINE (I),1,0,,"900 SILVERADO STREET, San Diego, CA"
23202612,2023-05-10,BICYCLIST,VISABLE,,BICYCLE,,,521,1100, ,B,STREET, , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"1100 B STREET, San Diego, CA"
23202668,2023-05-11,BICYCLIST,VISABLE,,BICYCLE,BIG RIPPER,,611,2800, ,HISTORIC DECATUR,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2800 HISTORIC DECATUR ROAD, San Diego, CA"
23202645,2023-05-12,BICYCLIST,PAIN,,BICYCLE,SURON,,124,7400, ,LA JOLLA,BOULEVARD, , , ,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"7400 LA JOLLA BOULEVARD, San Diego, CA"
23202703,2023-05-14,BICYCLIST,PAIN,,BICYCLE,"TREK, INC.",,122,4900, ,SOLEDAD MOUNTAIN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,"4900 SOLEDAD MOUNTAIN ROAD, San Diego, CA"
23020773,2023-05-15,BICYCLIST,PAIN,,BICYCLE,MONDIAL,,521,, ,10TH,AVENUE, ,F,STREET,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"10TH AVENUE, San Diego, CA"
23202736,2023-05-17,BICYCLIST,VISABLE,,BICYCLE,SCHWARTZ,,233,13000, ,BLACK MOUNTAIN,ROAD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,,"13000 BLACK MOUNTAIN ROAD, San Diego, CA"
23202865,2023-05-23,BICYCLIST,VISABLE,,,EMAGNUM,,124,900, ,PROSPECT,STREET, , , ,21651(A)(2),VC,UNLAWFUL LEFT OR U-TURN (I),1,0,,"900 PROSPECT STREET, San Diego, CA"
23202867,2023-05-23,BICYCLIST,SEVERE,,BICYCLE,SPEC,,313,9400, ,BALBOA,AVENUE, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,2,0,,"9400 BALBOA AVENUE, San Diego, CA"
23202882,2023-05-24,BICYCLIST,VISABLE,,BICYCLE,FUJI ROBBT JR.,,626,1800, ,SAN DIEGO,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1800 SAN DIEGO AVENUE, San Diego, CA"
23202915,2023-05-26,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,617,, ,CATALINA,BOULEVARD, ,CATALINA,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"CATALINA BOULEVARD, San Diego, CA"
23202953,2023-05-27,BICYCLIST,PAIN,,BICYCLE,TOTGUARD,,834,4300, ,MYRTLE,AVENUE, , , ,21650,VC,LANE USAGE:FAIL TO DRIVE ON RIGHT HALF OF ROAD (I),1,0,,"4300 MYRTLE AVENUE, San Diego, CA"
23202961,2023-05-28,BICYCLIST,VISABLE,,BICYCLE,FOCU,,531,2000, ,FLORIDA,DRIVE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2000 FLORIDA DRIVE, San Diego, CA"
23202964,2023-05-28,BICYCLIST,PAIN,,BICYCLE,SCHWARTZ,,611,3100, ,SPORTS ARENA,BOULEVARD, , , ,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,MISDEMEANOR,"3100 SPORTS ARENA BOULEVARD, San Diego, CA"
23203019,2023-05-31,BICYCLIST,VISABLE,,BICYCLE,,,512,300,S,28TH,STREET, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"300 S 28TH STREET, San Diego, CA"
23203088,2023-06-04,BICYCLIST,SEVERE,,BICYCLE,,,512,1800, ,JULIAN,AVENUE, , , ,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,MISDEMEANOR,"1800 JULIAN AVENUE, San Diego, CA"
23203092,2023-06-04,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,614,, ,PESCADERO,AVENUE, ,SUNSET CLIFFS,BOULEVARD,21750,VC,PASSING:UNSAFE PASSING:SAME DIRECTION (I),1,0,,"PESCADERO AVENUE, San Diego, CA"
23203111,2023-06-06,BICYCLIST,VISABLE,,BICYCLE,RALE,,713,, ,BRITANNIA,BOULEVARD, ,SR-905 E/B Off-ramp, ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,,"BRITANNIA BOULEVARD, San Diego, CA"
23203146,2023-06-07,BICYCLIST,PAIN,,BICYCLE,BATCH,,531,1500, ,EL PRADO, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"1500 EL PRADO, San Diego, CA"
23203215,2023-06-10,BICYCLIST,VISABLE,,BICYCLE,MURPH,,611,2900, ,PACIFIC,HIGHWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2900 PACIFIC HIGHWAY, San Diego, CA"
23203223,2023-06-11,BICYCLIST,PAIN,,BICYCLE,,,628,1800,W,WASHINGTON,STREET, , , ,21456B,VC,PEDESTRIAN CROSS AGAINST NO WALK SIGN/SIGNAL (I),1,0,,"1800 W WASHINGTON STREET, San Diego, CA"
23203233,2023-06-11,BICYCLIST,VISABLE,,BICYCLE,,,526,, ,UNKNOWN, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,MISDEMEANOR,"UNKNOWN, San Diego, CA"
23203236,2023-06-11,BICYCLIST,VISABLE,,BICYCLE,RAD RUNNER +,,233,12700, ,LA TORTOLA, , , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),2,0,,"12700 LA TORTOLA, San Diego, CA"
23203248,2023-06-12,BICYCLIST,VISABLE,,BICYCLE,MONG,,611,4200, ,PACIFIC,HIGHWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"4200 PACIFIC HIGHWAY, San Diego, CA"
23203278,2023-06-14,BICYCLIST,VISABLE,,BICYCLE,,,832,4000, ,ORANGE,AVENUE, , , ,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),1,0,MISDEMEANOR,"4000 ORANGE AVENUE, San Diego, CA"
23203292,2023-06-14,BICYCLIST,VISABLE,,BICYCLE,ZIPPER,,112,3600, ,GENESEE,AVENUE, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"3600 GENESEE AVENUE, San Diego, CA"
23203320,2023-06-16,BICYCLIST,VISABLE,,BICYCLE,,,627,700, ,UNIVERSITY,AVENUE, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,,"700 UNIVERSITY AVENUE, San Diego, CA"
23203361,2023-06-18,BICYCLIST,VISABLE,,BICYCLE,QUIN,,615,1200, ,SCOTT,STREET, , , ,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,MISDEMEANOR,"1200 SCOTT STREET, San Diego, CA"
23203505,2023-06-24,BICYCLIST,PAIN,,BICYCLE,,,611,, ,HANCOCK,STREET, ,SPORTS ARENA,BOULEVARD,21456B,VC,PEDESTRIAN CROSS AGAINST NO WALK SIGN/SIGNAL (I),1,0,,"HANCOCK STREET, San Diego, CA"
23203539,2023-06-26,BICYCLIST,VISABLE,,BICYCLE,JUICED,,124,6500, ,NAUTILUS,STREET, , , ,21800A,VC,RIGHT-OF-WAY:INTERSECTION,1,0,MISDEMEANOR,"6500 NAUTILUS STREET, San Diego, CA"
23203608,2023-06-26,BICYCLIST,SEVERE,,BICYCLE,S-WORK,,233,12600, ,VIA COLMENAR, , , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,FELONY,"12600 VIA COLMENAR, San Diego, CA"
23203560,2023-06-27,BICYCLIST,SEVERE,,BICYCLE,ROAD MOTOR HOME,,712,1800, ,DAIRY MART,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,,"1800 DAIRY MART ROAD, San Diego, CA"
23203604,2023-06-30,BICYCLIST,PAIN,,BICYCLE,LIV,,124,2300, ,VALLECITOS,COURT, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2300 VALLECITOS COURT, San Diego, CA"
23203605,2023-06-30,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,611,3600, ,SPORTS ARENA,BOULEVARD, , , ,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),1,0,,"3600 SPORTS ARENA BOULEVARD, San Diego, CA"
23203689,2023-07-03,BICYCLIST,VISABLE,,BICYCLE,RAD POWER BIKES,,934,, ,DEL MAR HEIGHTS,ROAD, ,CARMEL CANYON,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"DEL MAR HEIGHTS ROAD, San Diego, CA"
23203693,2023-07-03,BICYCLIST,VISABLE,,BICYCLE,DIAMONDBACK,,312,10900, ,TIERRASANTA,BOULEVARD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"10900 TIERRASANTA BOULEVARD, San Diego, CA"
23203761,2023-07-06,BICYCLIST,VISABLE,,BICYCLE,UNK CHILDREN BMX,,515,2500, ,ISLAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,"2500 ISLAND AVENUE, San Diego, CA"
23203833,2023-07-10,BICYCLIST,PAIN,,BICYCLE,FOCU,,623,2100, ,HOTEL CIRCLE SOUTH, , , , ,21804,VC,RIGHT-OF-WAY:ENTERING HWY (I),1,0,,"2100 HOTEL CIRCLE SOUTH, San Diego, CA"
23203931,2023-07-14,BICYCLIST,VISABLE,,BICYCLE,"TREK, INC.",,124,2500, ,TORREY PINES,ROAD, , , ,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,,"2500 TORREY PINES ROAD, San Diego, CA"
